Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),BLOCK BALCONY_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_3_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_1_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK ROOM_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK STORAGE_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK LIVING_2_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),BLOCK BATHROOM_F1 STOREY 0:Zone Mean Air Temperature [C](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly) 
 06/21  09:00:00,21.5,18.952950018453163,24.524610723702478,24.834542964626935,25.144728069147065,24.635218387078255,20.731549857418587,24.867685152755887,20.468386122451557,520.4676378625059 
 06/21  10:00:00,22.8,20.535039940495684,24.867866933656587,24.62254418511522,25.609003301363634,24.786535907525459,20.84024058607035,25.068053941824528,20.469579435152764,0.0 
 06/21  11:00:00,24.0,21.693397487300119,24.715761959886615,23.91111212042889,25.625483610412517,24.564188859004195,21.005204938178925,24.70873851596702,20.525089199726698,0.0 
 06/21  12:00:00,25.3,22.589962309819464,24.56261729386388,23.321676136584189,25.6216552368717,24.29132890824769,21.168994428682134,24.302214433518559,20.60797356017266,0.0 
 06/21  13:00:00,25.4,23.85275425280372,24.59875825671302,23.00081336994578,25.968136332629343,24.135153709879558,21.43485986334333,24.008069663257694,20.77609209546843,28.271292783635404 
 06/21  14:00:00,25.6,25.485693532033986,24.811840589452936,22.976377231053417,26.56541089407728,24.136235608636633,21.714389747310919,23.906080644518644,20.92781988132397,24.56464688066494 
 06/21  15:00:00,25.7,27.07608859158326,25.089284027003708,23.01659730466808,27.32982494182741,24.17609033013213,22.042085882969464,23.829346738294836,21.169327900169848,0.0 
 06/21  16:00:00,25.1,28.298876501446367,25.241795538650547,23.102763615669443,28.07538020592135,24.203122934646914,22.264293415636936,23.801447883686945,21.305647873806959,0.0 
 06/21  17:00:00,24.6,28.8241717925742,25.261842867307665,23.230736843200988,28.518776793823777,24.192118912875466,22.43108037541942,23.76522024698116,21.42029939510274,0.0 
 06/21  18:00:00,24.0,28.875744733011996,25.241088564568647,23.337973660856023,28.67159976899172,24.133252467869654,22.637301254691548,23.703555704320228,21.589245359932727,0.0 
 06/21  19:00:00,23.2,27.97044778872244,25.090054053905939,23.405319503807769,28.268477745267576,23.980631324387116,22.743705679166778,23.596277377000165,21.671047036420164,0.0 
 06/21  20:00:00,22.4,26.100266050905757,24.81788224373141,23.38643524015396,27.290442337700108,23.760596870851125,22.748550907398028,23.39156063304617,21.7134306379524,0.0 
 06/21  21:00:00,21.7,24.50027900851007,24.531846783565876,23.32292017945366,26.46798931175046,23.5313518161551,22.74043000451439,23.189237373281729,21.731454727998647,0.0 
 06/21  22:00:00,20.9,23.263327245804633,24.247642027803744,23.212837729021265,25.783948890083829,23.32134634093395,22.713910202246529,22.98535565328139,21.732305526793895,0.0 
 06/21  23:00:00,20.1,22.24249038094387,23.961535282154466,23.06711496609355,25.1974774220646,23.119340776074023,22.662051741772595,22.788310740465243,21.713890670662008,0.0 
 06/21  24:00:00,19.3,21.35439481397863,23.671937628595527,22.88819880080783,24.660332824010874,22.920746371873056,22.579462010234356,22.595006170035604,21.674651539001219,0.0 
 06/22  01:00:00,18.9,20.603142074359618,23.30975339715513,22.68145223660468,24.181948591008003,22.671582504302184,22.45349361442711,22.344583089220956,21.594402799712677,0.0 
 06/22  02:00:00,18.5,19.923188801751139,23.005633284913544,22.450915353579349,23.720115069024005,22.464300789253394,22.31066100437709,22.148783947862623,21.498151452885439,0.0 
 06/22  03:00:00,18.1,19.313954991635268,22.691756955164597,22.204315548949937,23.28459211109022,22.24879368597801,22.143922312561658,21.945568351636479,21.382665730693874,0.0 
 06/22  04:00:00,18.2,18.865718589586768,22.463161871276534,21.948616523821259,22.9240067508579,22.0886958982461,22.00574651712038,21.801100271202217,21.30123133715735,0.0 
 06/22  05:00:00,18.4,18.46713291139431,22.109856243820368,21.690336383227959,22.583356392579476,21.849550550283355,21.79458876432826,21.56670166837777,21.131714163838919,0.0 
 06/22  06:00:00,18.5,18.189413159283729,21.83948451289555,21.43379435177299,22.29796315299688,21.66483117674324,21.620038580419768,21.386943551896175,20.98102568069628,0.0 
 06/22  07:00:00,19.2,18.148116544008404,21.667112975077314,21.20550725020739,22.151914546385787,21.544871203802889,21.49508916867576,21.27244623117175,20.869681941480449,0.0 
 06/22  08:00:00,20.0,18.895527268898844,22.48906577331231,22.164633349690374,23.844122258199538,22.503624397957745,21.50143248838021,22.275463127927869,20.846242913039288,3932.7605722730355 
 06/22  09:00:00,20.7,20.324299002032505,23.905190047234816,24.958551729953514,25.89489763865995,25.0250564125362,21.593263501591367,24.241659186151226,20.858978888129749,325.04498357972508 
 06/22  10:00:00,21.0,21.972890271513927,24.187903855701994,24.74965947139963,26.139445290208724,25.731486428317056,21.769604101205144,24.38181577649832,20.928611554329789,0.0 
 06/22  11:00:00,21.4,23.13301442030646,24.369888508778513,24.21332432963964,26.380664656388768,25.730221929377217,21.956810332421456,24.229058775590553,21.037507350179884,0.0 
 06/22  12:00:00,21.7,24.310328503088365,24.59036544365818,23.77291252251016,26.732720008250828,25.534966908192989,22.176677495023186,24.090288284264238,21.18321502272935,0.0 
 06/22  13:00:00,21.9,25.27193869043311,24.872697824598594,23.548704013735063,27.0768851951382,25.314841262989668,22.438034466255787,23.975045074790676,21.418472764447679,0.0 
 06/22  14:00:00,22.1,25.99682486007973,25.059699813228627,23.467933155791319,27.378751232604114,25.187028325656209,22.60262974171355,23.933818811679694,21.535452031508034,0.0 
 06/22  15:00:00,22.3,26.423201667319217,25.196173907379508,23.466250874357998,27.560326376637044,25.10322839002321,22.76765713406266,23.91105469405747,21.667396692009956,0.0 
 06/22  16:00:00,22.0,26.429966346479906,25.277313019577944,23.459267774245196,27.530522665939118,24.970147016223824,22.930947604203348,23.845929689293496,21.842544306998489,0.0 
 06/22  17:00:00,21.7,25.946882146638928,25.205713043260656,23.450740657786335,27.25587058973477,24.818137190444163,22.98405328667716,23.75360085209727,21.911817903275329,0.0 
 06/22  18:00:00,21.4,25.131725889329738,25.068621931739548,23.418526096846465,26.788810584805966,24.618458811795578,23.005071613021479,23.61999174518709,21.974452379443706,0.0 
 06/22  19:00:00,21.0,24.022491725047098,24.825557933695714,23.35276065749313,26.161840783894335,24.37737197401532,22.96786478262141,23.444905737865004,22.006885616180097,0.0 
 06/22  20:00:00,20.5,22.85597012796155,24.48519959575684,23.249541747372285,25.50335134980579,24.04666354794507,22.885907205071,23.1824450533703,22.028218256135987,0.0 
 06/22  21:00:00,20.1,21.844184943449237,24.169958926619239,23.113530994315768,24.933469497326155,23.775779335369955,22.786415056370666,22.96440333348463,22.00391791800104,0.0 
 06/22  22:00:00,19.8,21.057702714913416,23.923027407495419,22.947762547165007,24.452936701022268,23.57412763871644,22.694665948556684,22.810576621694119,21.971165267028867,0.0 
 06/22  23:00:00,19.6,20.3782659542661,23.583053614301805,22.75429373168694,24.012107011592329,23.296514153990097,22.5534633427644,22.581601151834595,21.899902785501739,0.0 
 06/22  24:00:00,19.3,19.75995520940223,23.28429402736458,22.536660440703437,23.584640413803507,23.06051765698529,22.40401275070861,22.38718018351804,21.811227425123567,0.0 
 06/23  01:00:00,19.0,19.221609175266616,23.044130698228629,22.30345553550065,23.18856408068541,22.86973548531952,22.26540267661574,22.235320589922965,21.73741154773567,0.0 
 06/23  02:00:00,18.8,18.704989561198148,22.662619212367618,22.05573533805081,22.801456498053477,22.57445237038592,22.044961306818814,21.97859006341228,21.580506994056113,0.0 
 06/23  03:00:00,18.5,18.22501674250112,22.361377045372206,21.793373521541726,22.420170165261525,22.337767350758154,21.85277519446514,21.775607203503303,21.433850875966014,0.0 
 06/23  04:00:00,18.6,17.86206086362639,22.065847283939477,21.52835655046492,22.095593427856529,22.104364052133275,21.654352465631363,21.57547248165752,21.285138051973936,0.0 
 06/23  05:00:00,18.6,17.527236252702037,21.774837424127364,21.2608006887531,21.775104627456054,21.873855488943798,21.452207062831798,21.374555718960143,21.12888245376022,0.0 
 06/23  06:00:00,18.7,17.24511914527753,21.49405829473163,20.99982160984725,21.484351040632366,21.650214507377457,21.25205098061164,21.1786266712397,20.96999531197123,0.0 
 06/23  07:00:00,19.3,17.178907160501088,21.26715644920576,20.753573554380659,21.319200171972626,21.467541535957026,21.081623964684615,21.0178390840021,20.822193516716366,0.0 
 06/23  08:00:00,19.9,17.55890300547244,22.176982717328089,22.032117214958686,22.569597539455026,22.235536431369576,20.994713498524793,22.03391116518111,20.74407852867503,5405.431690570634 
 06/23  09:00:00,20.5,18.302755673272335,24.160407287193608,24.949655913487847,24.925978131225209,23.982169702046794,20.94994300523262,24.40515067107014,20.67956557413383,507.3445060775218 
 06/23  10:00:00,21.1,19.226027985356248,24.20913212343683,24.542571483671414,25.05334692919586,23.954079757230248,20.977301441055677,24.393526183942727,20.657458842490216,0.0 
 06/23  11:00:00,21.7,19.984400854285818,24.00577432563305,23.869233752297459,24.911341031530819,23.74992597228401,21.070337092759279,24.064526579349385,20.680734788306869,0.0 
 06/23  12:00:00,22.3,20.804199180759285,23.829394421601849,23.27567055669829,24.869869246186228,23.52773694533196,21.22916608078623,23.702435044228666,20.7496472375419,0.0 
 06/23  13:00:00,22.8,21.96001286686287,23.892618348743896,23.021489580915149,25.168899779953209,23.51398515795794,21.42899020042345,23.557604455578625,20.847235190724676,35.84769382038069 
 06/23  14:00:00,23.4,23.639613707709225,24.103140551640167,22.96224806342227,25.73962657972543,23.566480599198966,21.688862814942273,23.477662415426808,20.984540208864315,41.27995221143122 
 06/23  15:00:00,23.9,25.34337694202463,24.43023597941183,22.991279439170577,26.48631662581435,23.6980651725127,22.00853063989245,23.469188835404784,21.200587471383057,9.252598747925142 
 06/23  16:00:00,23.0,26.344657402006975,24.584423361812904,22.998866271432104,27.01667379902561,23.759022996250495,22.196921457633857,23.47353377582686,21.30841853109449,4.103380346595756 
 06/23  17:00:00,22.0,26.601503899570909,24.654431427377764,23.051910200721424,27.233033442663648,23.770719118748546,22.375395367929849,23.444173476599376,21.43955371207767,0.8644150128186131 
 06/23  18:00:00,21.1,26.14384057439604,24.573292951718899,23.073985299431926,27.08520147097086,23.6869701164365,22.467591323021769,23.368478254292968,21.510915696818075,0.0 
 06/23  19:00:00,20.7,25.018557079675177,24.385658618765704,23.04572529774041,26.486268365611865,23.52091162457129,22.48910212947459,23.217358499660866,21.55816892079566,0.0 
 06/23  20:00:00,20.3,23.586222435197077,24.112366644649119,22.96243398532079,25.707898550627065,23.30687208544292,22.44811780051225,23.007203166450624,21.56660624890427,0.0 
 06/23  21:00:00,19.9,22.38470631158217,23.773921498428778,22.838806571657736,25.05419139914202,23.043161628039156,22.38596143960342,22.748904343674515,21.561836583443474,0.0 
 06/23  22:00:00,19.7,21.493349428591864,23.53883286428842,22.692129402907868,24.537400938426793,22.87645322622649,22.326039043473736,22.590274051015969,21.535836069206704,0.0 
 06/23  23:00:00,19.5,20.763201083704169,23.288741929448059,22.522855725112906,24.08460905316523,22.699953103887834,22.24997280507995,22.420200831108504,21.49941586679804,0.0 
 06/23  24:00:00,19.3,20.13521656973842,22.97265537447889,22.33856320041253,23.674280686128605,22.479208161632874,22.137385072209875,22.197022166007174,21.428254312766634,0.0 
 06/24  01:00:00,19.3,19.60597148747413,22.77772643423718,22.142849323686194,23.307727204793119,22.3438561621713,22.04488549364966,22.074903736570989,21.37893972332634,0.0 
 06/24  02:00:00,19.2,19.09521468160061,22.458789927920035,21.938318324998066,22.95195759817053,22.12599123467298,21.892962959085478,21.859498388978279,21.27266061399825,0.0 
 06/24  03:00:00,19.2,18.6495070719055,22.21725759054449,21.72227943251609,22.62174554708922,21.958201790795664,21.758723146640379,21.699892762944935,21.17468595857376,0.0 
 06/24  04:00:00,19.2,18.26054941776334,21.9715284082999,21.503840986373669,22.313730702018135,21.783831507806995,21.611951597521533,21.537341659814176,21.071820894323378,0.0 
 06/24  05:00:00,19.1,17.87779625039774,21.721997976430058,21.279183268425819,22.003669391010935,21.601759297949074,21.45298529900367,21.366355778691906,20.957718213091196,0.0 
 06/24  06:00:00,19.1,17.580735756824504,21.482977492385826,21.052637661768448,21.740749190211987,21.428731503977138,21.295521647906889,21.20295308002234,20.83805524382172,0.0 
 06/24  07:00:00,19.8,17.712040149274008,21.343741013636924,20.83945012133295,21.716796573169458,21.368919959201884,21.19790685473114,21.11039563126506,20.73909812521877,0.0 
 06/24  08:00:00,20.5,18.602770750192357,22.31795521307712,21.933476713609044,22.79147466687856,22.468694847659273,21.210770295457324,22.149671258623909,20.709192616613863,4750.560237982116 
 06/24  09:00:00,21.2,20.07752145160216,24.263863309217365,25.439724370816046,24.53962042804258,24.396317066617227,21.289830007765965,24.543984992179714,20.71125309800195,371.64569595701416 
 06/24  10:00:00,21.6,21.846639623593548,24.644673302993618,25.074444316099937,25.19174342955574,24.757796158964614,21.450220739744535,24.729944947638996,20.768301174694068,0.0 
 06/24  11:00:00,22.1,23.293916853647525,24.79201611372351,24.43454562509676,25.691229970690118,24.864094640825337,21.656357679006136,24.55224418378728,20.87784277135978,0.0 
 06/24  12:00:00,22.5,24.809479614114779,25.021109018612337,23.91063268415912,26.28958202184862,24.84139127517528,21.903396193416677,24.371884855308715,21.03260604627718,0.0 
 06/24  13:00:00,23.1,25.80617402279362,25.22470223483685,23.587765205528574,26.71627350138405,24.77343975975185,22.129105395449824,24.231208703035585,21.196274833485789,0.0 
 06/24  14:00:00,23.7,26.594643634995764,25.405551469130704,23.469489681718579,27.115037909216495,24.723899767909164,22.339848921317765,24.133939578323898,21.361338242923354,0.0 
 06/24  15:00:00,24.3,26.989028131150424,25.516187346523006,23.428505956913008,27.32696846522242,24.702694819404596,22.525820011280684,24.07381858123685,21.514050838000203,0.0 
 06/24  16:00:00,23.5,26.91318157014492,25.549239922462957,23.431732082078633,27.311984286446834,24.630373494439149,22.706930740598659,23.96390480768833,21.703341138714678,0.0 
 06/24  17:00:00,22.6,26.350993429200437,25.449082851573438,23.4140708332405,27.048175557210315,24.51113515404596,22.77177687566903,23.84408931080743,21.781211483599848,0.0 
 06/24  18:00:00,21.8,25.433055053281654,25.267967420508329,23.380320986068037,26.57631772678536,24.333552370714416,22.804858627645769,23.67574245225474,21.856049508609677,0.0 
 06/24  19:00:00,21.6,24.33150322671223,24.993331792883138,23.307099648830545,25.996681618676236,24.098463956633688,22.79597102726054,23.439924618265395,21.93424295063001,0.0 
 06/24  20:00:00,21.4,23.19671585802123,24.67564568340289,23.199010756499477,25.374468416811145,23.845976518713088,22.730939074207968,23.218506956818957,21.944035047119294,0.0 
 06/24  21:00:00,21.2,22.226216502912679,24.36229034990666,23.060704174392254,24.845530985934319,23.610606084447228,22.65338358409583,23.00188077096276,21.929250134124446,0.0 
 06/24  22:00:00,21.0,21.4474906747744,24.116724254151774,22.902121815296725,24.395822962798296,23.432302421974,22.580955589165247,22.84811254071182,21.907963573901716,0.0 
 06/24  23:00:00,20.8,20.772047291255825,23.787298673087496,22.724646357590417,23.989298053213618,23.19574888666385,22.47167398569792,22.626256406522118,21.860773169195963,0.0 
 06/24  24:00:00,20.6,20.168877520913619,23.506830354636365,22.529320506919654,23.604511994358476,22.992511089578483,22.3536547266484,22.44477643682878,21.79837813994943,0.0 
 06/25  01:00:00,20.4,19.660806176529247,23.286135808559349,22.320272962781318,23.254821391256234,22.832121211763608,22.2438624521819,22.310145002621636,21.743110524947015,0.0 
 06/25  02:00:00,20.1,19.156106591412305,22.929663073750939,22.09612922319452,22.896231797971184,22.576462367614505,22.063481332073289,22.07450119846223,21.62360256857501,0.0 
 06/25  03:00:00,19.9,18.694166255403514,22.64704424688801,21.856417385015,22.551687469349586,22.371946660658219,21.90227473809862,21.89025076314207,21.506077053849589,0.0 
 06/25  04:00:00,19.5,18.280207967138759,22.356761247947973,21.61347567808456,22.219555569985727,22.157231394571704,21.72524674329751,21.69904911057821,21.37949541119408,0.0 
 06/25  05:00:00,19.2,17.903761423743789,22.06661150140377,21.365712149245117,21.9037347219869,21.941660113134,21.54076333821042,21.503321384158875,21.2418456475569,0.0 
 06/25  06:00:00,18.8,17.602900398802715,21.796112412947254,21.122891650585055,21.63339998225743,21.739903173984126,21.363240706932666,21.32034550757518,21.102314698244684,0.0 
 06/25  07:00:00,20.2,17.885203117544739,21.667054320765638,20.90315432874714,21.695151430684807,21.9669090143345,21.301560924426423,21.267787994702866,21.00859273029559,0.0 
 06/25  08:00:00,21.5,18.951712526071299,22.47905464941972,22.04711668896434,24.177083712594717,23.029959168393753,21.35450554097472,22.304896544527506,20.99584328444115,3537.5741453674113 
 06/25  09:00:00,22.9,20.652151731060085,23.97948293514552,25.132630665514769,26.7179437003085,23.710176887771188,21.46898543202484,24.243123402204576,21.016936902776977,272.91181677854288 
 06/25  10:00:00,24.0,22.34548693108963,24.284317058936556,24.86849475356041,26.849857204231939,24.086366515009695,21.651848950877768,24.408112884742566,21.0854018905192,0.0 
 06/25  11:00:00,25.0,23.668523969938364,24.524665078933315,24.306737155632939,27.018886422281928,24.233650623842814,21.886936804975418,24.30092900212656,21.202562244999645,0.0 
 06/25  12:00:00,26.1,24.78974663872581,24.72602769099992,23.854681728139789,27.22834835959175,24.31265103326803,22.138669036676647,24.172466786585916,21.349007315337866,0.0 
 06/25  13:00:00,25.6,25.588596368555949,24.961797503192373,23.62545945741964,27.474749781456297,24.35646952652472,22.390123284604955,24.10694098902061,21.51265836346283,0.0 
 06/25  14:00:00,25.2,26.335993373429465,25.249072745861097,23.58216389087088,27.77527908454023,24.435341659796685,22.70734850068869,24.070646498038685,21.78329826543586,0.0 
 06/25  15:00:00,24.7,26.8194476049766,25.413065285448945,23.644063994338276,28.023389955899085,24.489806839159095,22.88867039288036,24.083408067440204,21.900664227228149,0.0 
 06/25  16:00:00,23.3,26.730777107897745,25.525139928151146,23.67468736417343,27.944817849685994,24.513721653005278,23.089063108311494,24.06607369277022,22.07294700907666,0.0 
 06/25  17:00:00,21.9,26.010614147120223,25.46358544049257,23.689703573085909,27.558076805797517,24.441819880648635,23.185628384691996,23.98106117268178,22.177365449248886,0.0 
 06/25  18:00:00,20.5,25.002526214114665,25.290925929193695,23.65958062571592,26.998448064123495,24.304325644305295,23.20727776515784,23.85339440182443,22.247512115443898,0.0 
 06/25  19:00:00,20.3,23.963346886902415,25.036644940725567,23.592771250636547,26.416573721813515,24.106448667175856,23.20998079795467,23.645671391707628,22.330683818971754,0.0 
 06/25  20:00:00,20.0,22.913557923950216,24.74436746918985,23.48791691430405,25.79531377259304,23.891066445648347,23.148884100100106,23.44356854266003,22.34139405053745,0.0 
 06/25  21:00:00,19.8,21.988296906866233,24.44276757694942,23.347263947353406,25.248408297078723,23.6800376353874,23.063411301330949,23.240512140451679,22.318269320474657,0.0 
 06/25  22:00:00,19.8,21.285450531377096,24.213076267694704,23.182799236969218,24.79921939352141,23.525275115897928,22.984165224378729,23.10088436458536,22.288839081697814,0.0 
 06/25  23:00:00,19.7,20.685459619428099,23.897168044274094,22.999482721331839,24.391237055397779,23.312630198278705,22.86274799713707,22.892315305051168,22.2261093220121,0.0 
 06/25  24:00:00,19.7,20.17762033036538,23.68941920812307,22.803770460644694,24.024109034562927,23.170191150615368,22.761389559905689,22.768098278892624,22.175512366394899,0.0 
 06/26  01:00:00,19.6,19.67256961275605,23.35703004603084,22.600384616341928,23.649690501492644,22.94452682363894,22.59651081862962,22.55336186894497,22.068974847634537,0.0 
 06/26  02:00:00,19.4,19.20107542418068,23.097927812059305,22.38760243757482,23.288372978485577,22.766258513728564,22.450042252203756,22.388898332075806,21.967757760627288,0.0 
 06/26  03:00:00,19.3,18.76265442067706,22.832025885589315,22.173127230819416,22.95252876727365,22.57960221547979,22.290946344123918,22.220189365931299,21.86059673789172,0.0 
 06/26  04:00:00,19.3,18.416658995702688,22.573305170642234,21.95035585902644,22.650219600356949,22.398657862309727,22.12852258807535,22.05350385542078,21.745129588797825,0.0 
 06/26  05:00:00,19.2,18.1024318720724,22.31835144949659,21.72457472121947,22.354705961136216,22.21707074789196,21.96029303558595,21.88664339486405,21.621897423199223,0.0 
 06/26  06:00:00,19.2,17.83919206847602,22.071001425508805,21.499166008714768,22.087463405843914,22.037882786717139,21.790762821286113,21.72159273146246,21.493634825181233,0.0 
 06/26  07:00:00,19.7,17.773698509361695,21.87292974536698,21.28380456509112,21.942521170970289,21.894718181439509,21.64699456670922,21.58757156020383,21.372904930445928,0.0 
 06/26  08:00:00,20.3,18.1430590553582,22.56608877854755,22.232221386563823,22.748148347551767,22.531110284933438,21.5819874534602,22.425418943343528,21.313830394417388,4029.5179255336134 
 06/26  09:00:00,20.8,18.923544366834507,23.628683229359426,24.794526225414154,24.475224101487016,23.633811443533248,21.55491172025619,23.910766454814753,21.263794234951868,371.194072336798 
 06/26  10:00:00,21.9,19.901586789333157,23.662922445441965,24.494221197004728,24.745097927013086,23.63499777162025,21.593834251247608,23.872814730721239,21.250292408010666,0.0 
 06/26  11:00:00,23.0,20.735948442187124,23.63349563155588,23.899733498734059,24.78498500564652,23.558463683180876,21.689806262717839,23.70105012442921,21.275454914386427,0.0 
 06/26  12:00:00,24.1,21.641551750660104,23.668621306385103,23.399485214041659,24.963779293928249,23.509957974149978,21.83466443166914,23.55519820832026,21.33551759724174,0.0 
 06/26  13:00:00,25.0,22.679625408748345,23.84272990590089,23.113625176781949,25.343192471369009,23.559632153421913,22.062963039491398,23.484450916507659,21.462657827147078,0.0 
 06/26  14:00:00,25.8,23.83279908042282,24.115710272734164,23.016691890712008,25.83320086169767,23.69751141567034,22.30695936542186,23.5325341709412,21.61475019947464,1.531444614111991 
 06/26  15:00:00,26.7,25.143175522621307,24.421201671141409,23.016914378483876,26.455497827069196,23.86006310561231,22.551132321235973,23.630289711064767,21.743734534342328,0.0 
 06/26  16:00:00,26.4,25.62915146998334,24.57570993884336,23.06613003834689,26.751068804074877,23.924117862727085,22.702789425682775,23.664971009656314,21.846808255466884,0.0 
 06/26  17:00:00,26.1,25.660608529899155,24.69693268657098,23.09927982573973,26.79962022412508,23.96506629879165,22.873262261701357,23.678541040787374,21.99290986710808,0.0 
 06/26  18:00:00,25.8,25.187567096668066,24.67408549317904,23.117909921394206,26.58227560627439,23.92591123636665,22.94579474966746,23.640677252005348,22.058861896511507,0.0 
 06/26  19:00:00,24.5,24.234232457160755,24.54085101527685,23.1027184695066,26.10126347205778,23.798646045074343,22.960128563440184,23.526194432243526,22.10951151813537,0.0 
 06/26  20:00:00,23.1,23.066849526192855,24.28547203092936,23.047083726442609,25.487561597310689,23.58869975558902,22.93147591686691,23.321946868486177,22.158517882149846,0.0 
 06/26  21:00:00,21.8,22.0355623965269,24.0149189406049,22.95308818230245,24.93227935544497,23.382022621104516,22.86773986363393,23.120026007413907,22.154480520017754,0.0 
 06/26  22:00:00,21.3,21.29204914458202,23.822019451294535,22.8283618850958,24.515460939190086,23.24301826931662,22.81348387490026,22.992844222908805,22.13796325824183,0.0 
 06/26  23:00:00,20.8,20.6507116264043,23.54039384428246,22.676858438057719,24.12447055172699,23.040869218710957,22.719349240401887,22.78851060101043,22.096776705824028,0.0 
 06/26  24:00:00,20.3,20.089596502019405,23.34882217138339,22.504551956323455,23.759297297865296,22.901902650437149,22.628163123033489,22.662806392871376,22.051708059982507,0.0 
 06/27  01:00:00,20.1,19.591094859064314,23.042355785916237,22.316496274775063,23.412723546133117,22.684046804980917,22.481514067955076,22.44753948427517,21.95722180831156,0.0 
 06/27  02:00:00,19.8,19.12356923446832,22.80093455717592,22.115734279437743,23.066074385977776,22.512474104476039,22.34421569784718,22.282746643814236,21.85991990970521,0.0 
 06/27  03:00:00,19.6,18.69706516221767,22.549208120151726,21.911138455335008,22.745606531665027,22.33088806631205,22.191179610779704,22.112024105068433,21.753238468828259,0.0 
 06/27  04:00:00,19.3,18.28740865886174,22.294245349741254,21.700186470968526,22.43065013930556,22.146812414950877,22.02956934114641,21.93786175521995,21.636232557189957,0.0 
 06/27  05:00:00,19.0,17.887799866919477,22.03698341330749,21.484685460458029,22.12164661478074,21.959561170232285,21.859971617496627,21.76217309462408,21.510597011413524,0.0 
 06/27  06:00:00,18.7,17.551297058566953,21.78857521492065,21.264780259088825,21.8446657837787,21.77769706756324,21.688908789395947,21.589716575410767,21.37902994344995,0.0 
 06/27  07:00:00,19.7,17.734701842831418,21.654574889518348,21.053256485236536,21.853843834497608,21.748249377630008,21.586566613102474,21.498990461379657,21.270195795858219,0.0 
 06/27  08:00:00,20.6,18.604540454557218,22.48607022156856,22.10136156596868,23.882826169127694,22.515828759062808,21.57749381414624,22.36950848183577,21.225604055791327,3839.8145208907495 
 06/27  09:00:00,21.6,19.80652548914742,23.842089991088586,25.03163322416768,26.27392221572812,23.79328888583892,21.596793493835869,24.03414968382875,21.19021326584263,332.0926261693347 
 06/27  10:00:00,22.3,21.06610499842876,23.992770694329715,24.735614188082399,26.16863039235949,23.887422247039419,21.690001307089138,24.100439729674969,21.193260035000337,0.0 
 06/27  11:00:00,22.9,22.010848703956353,24.02251843121261,24.130675193824556,26.149608949037476,23.846194727856763,21.830793835102744,23.938217929572283,21.23610579113096,0.0 
 06/27  12:00:00,23.6,22.888834014343858,24.070802216146043,23.61036098599767,26.23743348566853,23.78706050843045,21.99574885812149,23.7816600011554,21.307104735158196,0.0 
 06/27  13:00:00,23.5,23.637518291796768,24.186375494817108,23.318187650285738,26.391469548491054,23.768536224375589,22.219202008584799,23.644111630074279,21.437965663666906,0.0 
 06/27  14:00:00,23.4,24.26028078844674,24.316157116603678,23.164654168389533,26.555402783738914,23.787939702496339,22.400655055182598,23.58785626304701,21.559444386804637,0.0 
 06/27  15:00:00,23.3,24.681781669780557,24.403146635435939,23.09583323601595,26.68323340897343,23.81014265857509,22.525513635102216,23.57435415327874,21.628190600142785,0.0 
 06/27  16:00:00,23.2,25.044321975689959,24.542586030179664,23.085309441507524,26.83844129906474,23.848670607198949,22.725929978855974,23.550670231581515,21.780937832296098,0.0 
 06/27  17:00:00,23.2,25.212381835878508,24.62107147221293,23.084128169128598,26.9005659844192,23.86624339559598,22.86946012723585,23.53589472271333,21.907764472312356,0.0 
 06/27  18:00:00,23.1,24.975915257643128,24.60406479557495,23.088844776288416,26.759931195318268,23.82658373600448,22.95109378288371,23.496252772485428,21.99154934381156,0.0 
 06/27  19:00:00,22.4,24.07972141450408,24.443545409602295,23.057879890924199,26.239286627387835,23.693258315546847,22.93810730997582,23.39300115053867,22.004885213573738,0.0 
 06/27  20:00:00,21.6,22.950664116255177,24.202695647372815,22.984966345850788,25.598304469385888,23.50111562317129,22.883602937656464,23.21878364165557,22.00825382273695,0.0 
 06/27  21:00:00,20.9,21.95567094851794,23.906070283710798,22.88184410496762,25.04306454031795,23.27150380883554,22.813940591733105,22.992024383363096,22.003277180877349,0.0 
 06/27  22:00:00,20.7,21.2139848935079,23.711787983120965,22.757143664198286,24.600008455891403,23.133082999153659,22.756375724003847,22.865661516646218,21.98702748324196,0.0 
 06/27  23:00:00,20.4,20.560832602023785,23.43371143077334,22.61207282442739,24.190052610603098,22.934409522928008,22.662940506721435,22.668544019316774,21.949823938849165,0.0 
 06/27  24:00:00,20.2,20.00696627704345,23.250363118090904,22.44917106311071,23.819825509337976,22.803639926308465,22.579633818830599,22.553601282611738,21.912996047003185,0.0 
